,Unnamed: 0,date,price,bedrooms,RATIOD,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,bathrooms
673,673,2014-05-14 00:00:00,470000.0,4.0,50.865800865800864,2310,14023,2.0,0,0,3,2310,0,1991,0,14923 280th Pl NE,Duvall,WA 98019,USA,2.5
674,674,2014-05-14 00:00:00,715000.0,4.0,86.77184466019418,2060,5649,1.0,0,0,5,1360,700,1941,0,3305 39th Ave W,Seattle,WA 98199,USA,2.25
675,675,2014-05-14 00:00:00,1120000.0,4.0,62.639821029082775,4470,60373,2.0,0,0,3,4470,0,1988,2000,14235 160th Ave NE,Woodinville,WA 98072,USA,2.25
676,676,2014-05-14 00:00:00,458000.0,3.0,91.96787148594377,1660,7500,1.0,0,0,4,1060,600,1940,2001,2000 NE 113th St,Seattle,WA 98125,USA,1.0
677,677,2014-05-14 00:00:00,966000.0,5.0,50.70866141732284,3810,8019,2.0,0,0,3,3810,0,2008,0,2033 211th Pl SE,Sammamish,WA 98075,USA,4.5
678,678,2014-05-14 00:00:00,305495.0,3.0,48.26145339652449,2110,10200,2.0,0,0,4,2110,0,1966,0,14244 140th Ave SE,Renton,WA 98059,USA,1.75
679,679,2014-05-14 00:00:00,543000.0,2.0,114.55696202531645,2370,217800,1.5,0,0,3,1600,770,1992,0,11400-11598 SE 114th Pl,Issaquah,WA 98027,USA,2.0
680,680,2014-05-14 00:00:00,340000.0,3.0,57.52961082910321,1970,3716,2.0,0,0,3,1970,0,1997,0,504 Shelton Ct NE,Renton,WA 98056,USA,2.25
681,681,2014-05-14 00:00:00,633100.0,4.0,64.07894736842105,2470,33305,2.0,0,0,3,2470,0,1993,0,26021 NE 25th St,Redmond,WA 98053,USA,2.5
682,682,2014-05-14 00:00:00,310000.0,3.0,69.81981981981981,1480,7830,1.0,0,0,3,1480,0,1952,2008,1909 N 195th St,Shoreline,WA 98133,USA,1.0
683,683,2014-05-14 00:00:00,349950.0,5.0,31.01019051838724,2257,10117,1.0,0,0,3,1363,894,2005,0,3755 S 168th St,SeaTac,WA 98188,USA,3.0
684,684,2014-05-14 00:00:00,267800.0,2.0,191.28571428571428,700,6000,1.0,0,0,4,700,0,1949,1985,16824 11th Pl NE,Shoreline,WA 98155,USA,1.0
685,685,2014-05-14 00:00:00,234000.0,4.0,35.88957055214724,1630,9010,1.0,0,0,4,1050,580,1975,0,10872 SE 318th Pl,Auburn,WA 98092,USA,2.0
686,686,2014-05-14 00:00:00,740000.0,4.0,53.93586005830904,3430,10157,2.0,0,0,3,3430,0,2000,0,13622 NE 136th Pl,Kirkland,WA 98034,USA,2.5
687,687,2014-05-14 00:00:00,607500.0,5.0,54.729729729729726,2220,6000,1.5,0,0,3,1420,800,1923,1998,3047 21st Ave W,Seattle,WA 98199,USA,1.75
688,688,2014-05-14 00:00:00,223000.0,3.0,55.472636815920396,1340,7473,1.0,0,0,4,1340,0,1973,0,16 R Pl NE,Auburn,WA 98002,USA,1.75
689,689,2014-05-14 00:00:00,400000.0,2.0,204.08163265306123,980,2130,1.0,0,0,4,860,120,1918,1974,6520-6588 8th Ave NW,Seattle,WA 98117,USA,1.0
690,690,2014-05-14 00:00:00,802000.0,3.0,103.61757105943153,2580,13096,2.0,0,0,3,2580,0,1986,0,6133 147th Pl NE,Redmond,WA 98052,USA,2.5
691,691,2014-05-14 00:00:00,253000.0,4.0,28.36322869955157,2230,4541,2.0,0,0,3,2230,0,2006,0,24217 181st Pl SE,Covington,WA 98042,USA,2.5
692,692,2014-05-14 00:00:00,1058000.0,4.0,115.50218340611353,2290,11137,1.0,0,0,4,2290,0,1955,2009,10441 SE 24th Pl,Bellevue,WA 98004,USA,2.0
693,693,2014-05-14 00:00:00,300000.0,3.0,79.36507936507937,1260,8280,1.0,0,0,3,1260,0,1946,0,2559 NE 98th St,Seattle,WA 98115,USA,1.0
694,694,2014-05-14 00:00:00,625000.0,4.0,93.00595238095238,1680,11180,1.0,0,0,4,1680,0,1966,0,15924 NE 53rd St,Redmond,WA 98052,USA,2.75
695,695,2014-05-14 00:00:00,707000.0,4.0,55.234375,3200,7081,2.0,0,0,3,3200,0,2004,2003,26054 SE 23rd Pl,Sammamish,WA 98075,USA,3.25
696,696,2014-05-14 00:00:00,950000.0,4.0,71.53614457831326,3320,7644,2.0,0,0,3,3320,0,1995,0,5491 175th Pl SE,Bellevue,WA 98006,USA,2.5
697,697,2014-05-14 00:00:00,420000.0,4.0,34.53947368421053,3040,24123,2.0,0,0,3,3040,0,1999,0,4620 Kennedy Ave SE,Auburn,WA 98092,USA,2.5
698,698,2014-05-14 00:00:00,498000.0,4.0,54.84581497797357,2270,7375,1.0,0,0,4,1290,980,1973,0,12901 NE 136th St,Kirkland,WA 98034,USA,2.75
699,699,2014-05-14 00:00:00,450000.0,3.0,51.54639175257732,2910,17172,2.0,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA,2.5
700,700,2014-05-14 00:00:00,955000.0,5.0,76.09561752988049,2510,9887,2.0,0,0,3,2510,0,1972,2002,7590 86th Ave SE,Mercer Island,WA 98040,USA,2.25
701,701,2014-05-14 00:00:00,215000.0,2.0,86.69354838709677,1240,7200,1.0,0,0,3,1240,0,1967,2011,4036 S 119th St,Tukwila,WA 98168,USA,1.0
702,702,2014-05-14 00:00:00,437000.0,3.0,56.45994832041344,2580,5200,2.0,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA,2.75
703,703,2014-05-14 00:00:00,773000.0,3.0,104.31848852901484,2470,3600,2.0,0,0,3,2470,0,2007,0,1458-1462 29th Pl NE,Issaquah,WA 98029,USA,2.75
704,704,2014-05-14 00:00:00,1222500.0,4.0,62.24541751527495,4910,9444,1.5,0,0,3,3110,1800,2007,0,4531 205th Pl NE,Sammamish,WA 98074,USA,3.5
705,705,2014-05-15 00:00:00,256883.0,3.0,50.667258382643,1690,5025,2.0,0,0,3,1690,0,2003,0,833 SW 361st St,Federal Way,WA 98023,USA,2.5
706,706,2014-05-15 00:00:00,592500.0,4.0,66.12723214285714,2240,12032,1.0,0,0,3,2240,0,1983,2009,24231 NE 5th Pl,Sammamish,WA 98074,USA,2.5
707,707,2014-05-15 00:00:00,252350.0,3.0,50.97979797979798,1650,7352,1.0,0,0,3,1160,490,1979,2014,12902 SE 158th Pl,Renton,WA 98058,USA,2.0
708,708,2014-05-15 00:00:00,370000.0,4.0,34.132841328413285,2710,5880,2.0,0,0,3,2710,0,1998,2006,12713 SE 302nd St,Auburn,WA 98092,USA,2.5
709,709,2014-05-15 00:00:00,465750.0,3.0,123.21428571428571,1260,10350,1.0,0,0,3,1260,0,1959,1989,16231 NE 29th St,Bellevue,WA 98008,USA,1.5
710,710,2014-05-15 00:00:00,185000.0,3.0,53.6231884057971,1150,8100,1.0,0,0,3,1150,0,1932,0,12208 20th Ave S,Seattle,WA 98168,USA,1.0
711,711,2014-05-15 00:00:00,582800.0,4.0,57.13725490196079,2550,7636,1.0,0,0,3,1440,1110,1986,0,21023-21029 NE 42nd St,Sammamish,WA 98074,USA,2.75
712,712,2014-05-15 00:00:00,245000.0,3.0,54.80984340044743,1490,6930,1.0,0,0,4,1490,0,1990,0,12145 SE 260th Pl,Kent,WA 98030,USA,1.75
713,713,2014-05-15 00:00:00,302000.0,4.0,37.37623762376238,2020,7865,1.0,0,0,4,1010,1010,1963,0,1001 Whitman Ct NE,Renton,WA 98059,USA,1.75
714,714,2014-05-15 00:00:00,451555.0,2.0,171.0435606060606,1320,4520,1.0,0,1,3,1320,0,1912,1971,4137 48th Ave SW,Seattle,WA 98116,USA,1.0
715,715,2014-05-15 00:00:00,250000.0,3.0,67.75067750677506,1230,10350,1.0,0,0,4,1230,0,1957,2001,19415 107th Ave SE,Renton,WA 98055,USA,1.0
716,716,2014-05-15 00:00:00,255000.0,4.0,30.797101449275363,2070,7800,2.0,0,0,3,2070,0,1989,0,1422 S 282nd Pl,Federal Way,WA 98003,USA,2.5
717,717,2014-05-15 00:00:00,840000.0,4.0,71.67235494880546,2930,11562,1.0,0,3,3,1670,1260,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA,1.75
718,718,2014-05-15 00:00:00,190000.0,3.0,58.103975535168196,1090,8520,1.0,0,0,3,1090,0,1967,2011,29611 21st Ave S,Federal Way,WA 98003,USA,1.0
719,719,2014-05-15 00:00:00,349950.0,3.0,83.32142857142857,1400,7066,1.0,0,0,3,1400,0,1957,2000,11515 4th Ave NE,Seattle,WA 98125,USA,1.0
720,720,2014-05-15 00:00:00,613000.0,4.0,98.87096774193549,1550,4815,1.5,0,0,3,1550,0,1909,2004,5212 Wallingford Ave N,Seattle,WA 98103,USA,2.0
721,721,2014-05-15 00:00:00,300000.0,3.0,81.9672131147541,1220,13000,1.0,0,0,4,1220,0,1955,2009,18218 Evanston Ave N,Shoreline,WA 98133,USA,1.0
722,722,2014-05-15 00:00:00,455000.0,3.0,81.10516934046346,1870,7344,1.0,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA,2.5
723,723,2014-05-15 00:00:00,335000.0,3.0,51.93798449612403,2150,30476,2.0,0,0,3,2150,0,1991,0,4446 S 160th St,Tukwila,WA 98188,USA,2.25
724,724,2014-05-15 00:00:00,197500.0,3.0,67.17687074829932,980,3090,1.5,0,0,3,980,0,1903,2005,4531 S Lucile St,Seattle,WA 98118,USA,1.0
725,725,2014-05-15 00:00:00,412500.0,3.0,92.28187919463087,1490,8475,1.0,0,0,4,1490,0,1963,0,5419 156th Ave NE,Redmond,WA 98052,USA,1.5
726,726,2014-05-15 00:00:00,395300.0,3.0,117.64880952380952,1120,7000,1.0,0,0,3,1120,0,1955,2005,1323 145th Ave SE,Bellevue,WA 98007,USA,1.5
727,727,2014-05-15 00:00:00,342400.0,3.0,96.7231638418079,1180,9630,2.0,0,0,3,1180,0,1986,0,8121 NE 147th Pl,Kenmore,WA 98028,USA,2.25
728,728,2014-05-15 00:00:00,749400.0,4.0,57.824074074074076,3240,20301,2.0,0,0,3,3240,0,1985,0,17013 NE 133rd St,Redmond,WA 98052,USA,2.5
729,729,2014-05-15 00:00:00,316500.0,4.0,36.80232558139535,2150,6807,2.0,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA,2.5
730,730,2014-05-15 00:00:00,390000.0,3.0,58.035714285714285,2240,10800,2.0,0,0,3,2240,0,1996,0,15839 84th Ave NE,Kenmore,WA 98028,USA,2.5
731,731,2014-05-15 00:00:00,225000.0,3.0,53.57142857142857,1400,7384,1.0,0,0,3,1150,250,1979,2014,3311 SE 17th St,Renton,WA 98058,USA,2.0
732,732,2014-05-15 00:00:00,550000.0,3.0,92.5925925925926,1980,40887,1.0,0,0,4,1980,0,1980,0,4216 232nd Ave NE,Redmond,WA 98053,USA,2.25
733,733,2014-05-15 00:00:00,280000.0,3.0,70.17543859649123,1330,20562,1.5,0,0,3,1330,0,1959,1989,13219 424th Ave SE,North Bend,WA 98045,USA,1.0
734,734,2014-05-15 00:00:00,1255000.0,4.0,98.046875,3200,7535,2.0,0,0,3,3200,0,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA,2.5
735,735,2014-05-15 00:00:00,575000.0,2.0,192.95302013422818,1490,6000,1.0,0,0,3,1090,400,1946,0,1106 25th Ave E,Seattle,WA 98112,USA,1.0
736,736,2014-05-15 00:00:00,1000000.0,5.0,51.02040816326531,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA,4.25
737,737,2014-05-15 00:00:00,585000.0,5.0,58.5,2000,3750,2.0,0,0,4,2000,0,1921,0,309 N 46th St,Seattle,WA 98103,USA,1.75
738,738,2014-05-15 00:00:00,620000.0,4.0,57.83582089552239,2680,9185,2.0,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA,2.5
739,739,2014-05-15 00:00:00,204700.0,4.0,30.643712574850298,1670,9987,1.0,0,0,3,1670,0,1967,2011,29031 40th Ave S,Auburn,WA 98001,USA,2.0
740,740,2014-05-15 00:00:00,695000.0,4.0,55.15873015873016,3150,9130,2.0,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA,3.0
741,741,2014-05-15 00:00:00,689900.0,4.0,62.947080291970806,2740,7266,2.0,0,0,3,2060,680,2003,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,3.25
742,742,2014-05-15 00:00:00,375000.0,4.0,49.6031746031746,1890,8000,1.0,0,0,4,1250,640,1960,2001,2145 N 178th St,Shoreline,WA 98133,USA,1.75
743,743,2014-05-15 00:00:00,475000.0,7.0,23.643603782976605,2870,29699,1.0,0,0,3,1520,1350,1961,2004,11738 1st Ave NE,Seattle,WA 98125,USA,3.5
744,744,2014-05-15 00:00:00,215000.0,3.0,61.7816091954023,1160,10384,1.0,0,0,4,1160,0,1969,0,26516 235th Ave SE,Maple Valley,WA 98038,USA,1.0
745,745,2014-05-15 00:00:00,2100000.0,4.0,147.88732394366198,3550,19865,2.0,0,0,3,3550,0,1962,2002,7822 NE 14th St,Medina,WA 98039,USA,1.75
746,746,2014-05-15 00:00:00,790000.0,3.0,147.11359404096834,1790,6117,1.0,0,2,3,1350,440,1940,1996,1922 35th Ave W,Seattle,WA 98199,USA,1.75
747,747,2014-05-15 00:00:00,350000.0,3.0,69.44444444444444,1680,250470,1.0,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,Duvall,WA 98019,USA,1.75
748,748,2014-05-15 00:00:00,695000.0,3.0,50.80409356725146,4560,17622,2.0,0,0,4,3800,760,1986,0,1315 232nd Pl NE,Sammamish,WA 98074,USA,2.5
749,749,2014-05-15 00:00:00,263000.0,3.0,55.136268343815516,1590,7748,2.0,0,0,4,1590,0,1991,0,35219 26th Ct S,Federal Way,WA 98003,USA,2.25
750,750,2014-05-15 00:00:00,400000.0,3.0,81.79959100204499,1630,10304,1.0,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA,1.0
751,751,2014-05-15 00:00:00,525000.0,3.0,64.81481481481481,2700,7434,2.0,0,0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,USA,2.5
752,752,2014-05-15 00:00:00,349950.0,3.0,68.61764705882354,1700,7496,2.0,0,0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,USA,2.5
753,753,2014-05-15 00:00:00,1085000.0,4.0,72.52673796791444,3740,12080,1.0,0,0,3,2000,1740,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA,3.25
754,754,2014-05-15 00:00:00,744000.0,4.0,93.93939393939394,1980,5352,2.5,0,0,3,1980,0,1941,2005,4103 SW Kenyon St,Seattle,WA 98136,USA,3.0
755,755,2014-05-15 00:00:00,312500.0,2.0,177.5568181818182,880,6345,1.0,0,0,3,880,0,1919,2001,7558 19th Ave SW,Seattle,WA 98106,USA,1.0
756,756,2014-05-15 00:00:00,240000.0,3.0,57.142857142857146,1400,6200,1.0,0,0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA,2.0
757,757,2014-05-15 00:00:00,495000.0,4.0,60.36585365853659,2050,4000,1.5,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA,2.0
758,758,2014-05-15 00:00:00,580050.0,3.0,81.92796610169492,2360,4638,2.0,0,3,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,USA,2.5
759,759,2014-05-15 00:00:00,640000.0,4.0,62.5,2560,7798,1.0,0,0,4,1890,670,1947,1988,8600-8698 30th Ave NE,Seattle,WA 98115,USA,2.0
760,760,2014-05-15 00:00:00,417000.0,3.0,103.73134328358209,1340,10224,1.0,0,0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,USA,1.5
761,761,2014-05-15 00:00:00,174950.0,3.0,55.015723270440255,1060,5200,1.0,0,0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,USA,1.0
762,762,2014-05-15 00:00:00,295000.0,3.0,115.68627450980392,850,2500,1.0,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA,1.5
763,763,2014-05-15 00:00:00,423000.0,4.0,56.25,1880,7303,1.0,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA,1.75
764,764,2014-05-15 00:00:00,839000.0,3.0,227.37127371273712,1230,12305,1.0,0,0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,USA,1.0
765,765,2014-05-15 00:00:00,343000.0,4.0,37.44541484716157,2290,10290,1.0,0,0,3,1340,950,1960,2012,2816 SW 110th Pl,Seattle,WA 98146,USA,1.75
766,766,2014-05-15 00:00:00,467000.0,3.0,93.77510040160642,1660,6582,1.0,0,0,5,1000,660,1946,0,12033 Dayton Ave N,Seattle,WA 98133,USA,1.0
767,767,2014-05-15 00:00:00,512500.0,3.0,92.84420289855072,1840,2875,2.0,0,0,4,1840,0,1997,0,4530 48th Ave SW,Seattle,WA 98116,USA,2.5
768,768,2014-05-15 00:00:00,575000.0,4.0,47.59933774834437,3020,17810,1.0,0,0,3,1600,1420,1979,2014,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,USA,2.5
769,769,2014-05-15 00:00:00,465000.0,3.0,109.9290780141844,1410,6886,1.0,0,0,3,1410,0,1924,2013,12215 Dayton Ave N,Seattle,WA 98133,USA,1.75
770,770,2014-05-15 00:00:00,270000.0,3.0,89.10891089108911,1010,9514,1.0,0,0,3,1010,0,1969,2010,17620 SE 121st Pl,Renton,WA 98059,USA,1.0
771,771,2014-05-15 00:00:00,340000.0,3.0,57.82312925170068,1960,8136,1.0,0,0,3,980,980,1948,1994,2419 SW Barton St,Seattle,WA 98106,USA,1.75
772,772,2014-05-15 00:00:00,765000.0,5.0,42.737430167597765,3580,14275,2.0,0,0,3,3190,390,1999,0,170 Mt Quay Dr NW,Issaquah,WA 98027,USA,3.75
773,773,2014-05-15 00:00:00,497000.0,4.0,55.46875,2240,7200,2.0,0,0,3,2240,0,1995,0,4417 47th Ave S,Seattle,WA 98118,USA,2.5
774,774,2014-05-15 00:00:00,803100.0,4.0,60.657099697885194,3310,5404,2.0,0,0,3,3310,0,2004,2003,19107 NE 64th Way,Redmond,WA 98052,USA,2.5
775,775,2014-05-15 00:00:00,344000.0,3.0,93.07359307359307,1232,1130,3.0,0,0,3,1232,0,2007,0,12331 A 10th Pl NE,Seattle,WA 98125,USA,2.5
776,776,2014-05-15 00:00:00,828950.0,4.0,52.73218829516539,3930,5680,2.0,0,1,3,2820,1110,2013,1923,19601-19853 Newport Way NW,Issaquah,WA 98027,USA,3.5
777,777,2014-05-15 00:00:00,386380.0,3.0,74.87984496124031,1720,3600,2.0,0,0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,USA,2.5
778,778,2014-05-15 00:00:00,312000.0,3.0,69.79865771812081,1490,974,2.0,0,0,3,1220,270,2009,0,5021 Delridge Way SW,Seattle,WA 98106,USA,2.25
779,779,2014-05-15 00:00:00,720000.0,3.0,76.19047619047619,3150,151588,2.0,0,0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,USA,2.5
780,780,2014-05-15 00:00:00,914500.0,4.0,57.879746835443036,3950,10856,3.0,0,0,3,3950,0,2013,1923,25707 SE 30th St,Sammamish,WA 98075,USA,2.5
781,781,2014-05-15 00:00:00,819995.0,5.0,54.12508250825083,3030,10335,2.0,0,0,3,3030,0,2013,1923,8024 117th Pl SE,Newcastle,WA 98056,USA,2.75
782,782,2014-05-16 00:00:00,252700.0,2.0,118.08411214953271,1070,9643,1.0,0,0,3,1070,0,1985,0,13105 SE 277th Pl,Kent,WA 98030,USA,1.5
783,783,2014-05-16 00:00:00,437500.0,3.0,62.85919540229885,2320,36847,2.0,0,2,3,2320,0,1992,0,12711 470th Ave SE,North Bend,WA 98045,USA,2.5
784,784,2014-05-16 00:00:00,350000.0,1.0,500.0,700,5100,1.0,0,0,3,700,0,1942,1999,6849 26th Ave NE,Seattle,WA 98115,USA,1.0
785,785,2014-05-16 00:00:00,619000.0,3.0,75.8578431372549,2720,6439,2.0,0,0,3,2720,0,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA,2.5
786,786,2014-05-16 00:00:00,408200.0,3.0,75.5925925925926,1800,5761,2.0,0,0,4,1800,0,1990,0,8124 24th Ave SW,Seattle,WA 98106,USA,2.5
787,787,2014-05-16 00:00:00,451000.0,3.0,96.36752136752136,1560,4049,1.5,0,2,3,1000,560,1926,2003,4042 34th Ave SW,Seattle,WA 98126,USA,1.75
788,788,2014-05-16 00:00:00,317000.0,3.0,60.03787878787879,1760,11410,1.0,0,0,5,1060,700,1977,0,16703 133rd Pl SE,Renton,WA 98058,USA,2.0
789,789,2014-05-16 00:00:00,799000.0,4.0,64.0224358974359,3120,5000,2.0,0,0,3,2370,750,2005,0,2561 NE 85th St,Seattle,WA 98115,USA,3.25
790,790,2014-05-16 00:00:00,720000.0,2.0,178.21782178217822,2020,7200,1.0,0,3,4,1700,320,1947,1988,10835 41st Ave SW,Seattle,WA 98146,USA,1.0
791,791,2014-05-16 00:00:00,490000.0,3.0,112.64367816091954,1450,2400,1.5,0,0,3,1450,0,1900,2003,1746 NW 60th St,Seattle,WA 98107,USA,2.0
792,792,2014-05-16 00:00:00,239900.0,4.0,32.244623655913976,1860,7000,1.0,0,0,3,1120,740,1979,2014,401 SW 322nd St,Federal Way,WA 98023,USA,2.25
793,793,2014-05-16 00:00:00,446000.0,4.0,49.118942731277535,2270,7800,1.0,0,0,3,1290,980,1977,2004,11123 NE 141st Pl,Kirkland,WA 98034,USA,2.25
794,794,2014-05-16 00:00:00,275000.0,3.0,61.93693693693694,1480,15639,2.0,0,0,3,1480,0,1987,2000,44402 SE 142nd Pl,North Bend,WA 98045,USA,2.5
795,795,2014-05-16 00:00:00,239950.0,5.0,32.86986301369863,1460,6032,2.0,0,0,4,1460,0,1941,1998,13012 41st Ave S,Tukwila,WA 98168,USA,1.0
796,796,2014-05-16 00:00:00,248000.0,4.0,33.513513513513516,1850,6519,2.0,0,0,3,1130,720,1986,0,1501-1515 SW 327th St,Federal Way,WA 98023,USA,3.5
797,797,2014-05-16 00:00:00,619500.0,3.0,95.16129032258064,2170,5000,2.0,0,0,3,2170,0,2003,0,1778 26th Ave NE,Issaquah,WA 98029,USA,2.5
798,798,2014-05-16 00:00:00,363750.0,3.0,70.24913093858633,1726,197326,2.0,0,0,4,1726,0,1982,2011,28507 Vashon Hwy SW,Vashon,WA 98070,USA,1.75
799,799,2014-05-16 00:00:00,385000.0,3.0,108.75706214689265,1180,10541,1.0,0,0,4,940,240,1981,0,23013 NE 28th St,Sammamish,WA 98074,USA,1.75
800,800,2014-05-16 00:00:00,370000.0,4.0,67.51824817518248,1370,9957,1.0,0,0,3,900,470,1972,2002,12054 NE 137th Ct,Kirkland,WA 98034,USA,1.5
801,801,2014-05-16 00:00:00,425000.0,3.0,53.05867665418227,2670,13218,1.0,0,0,4,2670,0,1988,0,26010 141st Ave SE,Kent,WA 98042,USA,2.5
802,802,2014-05-16 00:00:00,342000.0,3.0,90.47619047619048,1260,6826,1.0,0,0,3,720,540,1944,0,14040 24th Ave NE,Seattle,WA 98125,USA,1.0
803,803,2014-05-16 00:00:00,345000.0,4.0,43.56060606060606,1980,7991,1.5,0,0,3,1980,0,1962,2003,12652 SE 160th St,Renton,WA 98058,USA,1.0
804,804,2014-05-16 00:00:00,724800.0,3.0,117.85365853658537,2050,3933,1.0,0,0,3,1180,870,1926,2001,2610 E Montlake Pl E,Seattle,WA 98112,USA,2.0
805,805,2014-05-16 00:00:00,725000.0,5.0,51.236749116607776,2830,5310,2.0,0,0,3,2830,0,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,2.75
806,806,2014-05-16 00:00:00,605000.0,2.0,332.4175824175824,910,3600,1.0,0,0,4,910,0,1909,1989,1617-1621 3rd Ave W,Seattle,WA 98119,USA,1.0
807,807,2014-05-16 00:00:00,350000.0,4.0,35.86065573770492,2440,4000,2.0,0,0,3,2440,0,2009,0,24246 229th Ave SE,Maple Valley,WA 98038,USA,2.5
808,808,2014-05-16 00:00:00,785000.0,3.0,120.03058103975535,2180,5440,1.0,0,0,5,1100,1080,1904,0,4111 Woodland Park Ave N,Seattle,WA 98103,USA,2.0
809,809,2014-05-16 00:00:00,250000.0,3.0,43.85964912280702,1900,6660,1.0,0,0,5,950,950,1966,0,27022 216th Ave SE,Maple Valley,WA 98038,USA,2.0
810,810,2014-05-16 00:00:00,565000.0,3.0,123.90350877192982,1520,1221,3.0,0,0,3,1520,0,2013,1923,1512 NW 62nd St,Seattle,WA 98107,USA,2.25
811,811,2014-05-16 00:00:00,875000.0,3.0,131.38138138138137,2220,6641,1.0,0,2,4,1220,1000,1947,1988,2559 24th Ave W,Seattle,WA 98199,USA,2.0
812,812,2014-05-16 00:00:00,862500.0,4.0,65.73932926829268,3280,24440,2.0,0,0,3,3280,0,1996,0,12040 201st Pl NE,Woodinville,WA 98077,USA,2.75
813,813,2014-05-16 00:00:00,400000.0,3.0,48.661800486618006,2740,83199,2.0,0,4,3,2740,0,1973,2013,27200-27218 52nd Ave S,Kent,WA 98032,USA,2.5
814,814,2014-05-16 00:00:00,282613.0,2.0,170.24879518072288,830,6017,1.0,0,0,4,830,0,1954,1979,16221 Bagley Pl N,Shoreline,WA 98133,USA,1.0
815,815,2014-05-16 00:00:00,174500.0,2.0,86.38613861386139,1010,5200,1.0,0,0,3,1010,0,1955,2005,20721 9th Ave S,Des Moines,WA 98198,USA,1.0
816,816,2014-05-16 00:00:00,306500.0,3.0,49.59546925566343,2060,38377,1.0,0,0,4,1560,500,1978,2000,36415 12th Pl S,Federal Way,WA 98003,USA,2.25
817,817,2014-05-16 00:00:00,445000.0,3.0,74.5393634840871,1990,7340,2.0,0,0,3,1990,0,1984,0,17849 149th Ave NE,Woodinville,WA 98072,USA,2.25
818,818,2014-05-16 00:00:00,433000.0,4.0,47.478070175438596,2280,7568,2.0,0,0,4,2280,0,2001,0,2207 Kennewick Pl NE,Renton,WA 98056,USA,2.5
819,819,2014-05-16 00:00:00,306000.0,3.0,54.54545454545455,1870,5874,2.0,0,0,3,1870,0,2005,0,22610 133rd Pl SE,Kent,WA 98042,USA,2.5
820,820,2014-05-16 00:00:00,620000.0,3.0,120.15503875968992,1720,4000,1.5,0,0,4,1450,270,1921,0,5255 39th Ave NE,Seattle,WA 98105,USA,2.25
821,821,2014-05-16 00:00:00,245000.0,2.0,140.80459770114942,870,6150,1.0,0,0,3,870,0,1941,1994,8627 9th Ave SW,Seattle,WA 98106,USA,1.0
822,822,2014-05-16 00:00:00,238000.0,3.0,77.77777777777777,1020,1204,2.0,0,0,3,720,300,2004,2003,3419 SW Morgan St,Seattle,WA 98126,USA,2.0
823,823,2014-05-16 00:00:00,523000.0,3.0,138.35978835978835,1260,3135,1.5,0,0,3,1260,0,1931,0,3200 44th Ave SW,Seattle,WA 98116,USA,1.5
824,824,2014-05-16 00:00:00,522500.0,3.0,73.48804500703235,2370,7875,2.0,0,0,3,2370,0,2003,0,6504 E Crest View Loop SE,Snoqualmie,WA 98065,USA,2.5
825,825,2014-05-16 00:00:00,180000.0,3.0,60.0,1000,18513,1.0,0,0,3,1000,0,1940,1996,1001 SW 102nd St,Seattle,WA 98146,USA,1.0
826,826,2014-05-16 00:00:00,375000.0,3.0,113.63636363636364,1100,1751,2.0,0,0,3,940,160,2007,0,2001 S Norman St,Seattle,WA 98144,USA,1.5
